 BubbleSort threads: 1, Time: 67439743us; BubbleSort threads: 8, Time: 49207376us; BubbleSort threads: 8, Time: 48677545us;
47667;47667;47667;
47668;47668;47668;
47669;47669;47669;
47670;47670;47670;
47671;47671;47671;
47672;47672;47672;
47673;47673;47673;
47674;47674;47674;
47675;47675;47675;
47676;47676;47676;
47677;47677;47677;
47678;47678;47678;
47679;47679;47679;
47680;47680;47680;
47681;47681;47681;
47682;47682;47682;
47683;47683;47683;
47684;47684;47684;
47685;47685;47685;
47686;47686;47686;
47687;47687;47687;
47688;47688;47688;
47689;47689;47689;
47690;47690;47690;
47691;47691;47691;
47692;47692;47692;
47693;47693;47693;
47694;47694;47694;
47695;47695;47695;
47696;47696;47696;
47697;47697;47697;
47698;47698;47698;
47699;47699;47699;
47700;47700;47700;
47701;47701;47701;
47702;47702;47702;
47703;47703;47703;
47704;47704;47704;
47705;47705;47705;
47706;47706;47706;
47707;47707;47707;
47708;47708;47708;
47709;47709;47709;
47710;47710;47710;
47711;47711;47711;
47712;47712;47712;
47713;47713;47713;
47714;47714;47714;
47715;47715;47715;
47716;47716;47716;
47717;47717;47717;
47718;47718;47718;
47719;47719;47719;
47720;47720;47720;
47721;47721;47721;
47722;47722;47722;
47723;47723;47723;
47724;47724;47724;
47725;47725;47725;
47726;47726;47726;
47727;47727;47727;
47728;47728;47728;
47729;47729;47729;
47730;47730;47730;
47731;47731;47731;
47732;47732;47732;
47733;47733;47733;
47734;47734;47734;
47735;47735;47735;
47736;47736;47736;
47737;47737;47737;
47738;47738;47738;
47739;47739;47739;
47740;47740;47740;
47741;47741;47741;
47742;47742;47742;
47743;47743;47743;
47744;47744;47744;
47745;47745;47745;
47746;47746;47746;
47747;47747;47747;
47748;47748;47748;
47749;47749;47749;
47750;47750;47750;
47751;47751;47751;
47752;47752;47752;
47753;47753;47753;
47754;47754;47754;
47755;47755;47755;
47756;47756;47756;
47757;47757;47757;
47758;47758;47758;
47759;47759;47759;
47760;47760;47760;
47761;47761;47761;
47762;47762;47762;
47763;47763;47763;
47764;47764;47764;
47765;47765;47765;
47766;47766;47766;
47767;47767;47767;
47768;47768;47768;
47769;47769;47769;
47770;47770;47770;
47771;47771;47771;
47772;47772;47772;
47773;47773;47773;
47774;47774;47774;
47775;47775;47775;
47776;47776;47776;
47777;47777;47777;
47778;47778;47778;
47779;47779;47779;
47780;47780;47780;
47781;47781;47781;
47782;47782;47782;
47783;47783;47783;
47784;47784;47784;
47785;47785;47785;
47786;47786;47786;
47787;47787;47787;
47788;47788;47788;
47789;47789;47789;
47790;47790;47790;
47791;47791;47791;
47792;47792;47792;
47793;47793;47793;
47794;47794;47794;
47795;47795;47795;
47796;47796;47796;
47797;47797;47797;
47798;47798;47798;
47799;47799;47799;
47800;47800;47800;
47801;47801;47801;
47802;47802;47802;
47803;47803;47803;
47804;47804;47804;
47805;47805;47805;
47806;47806;47806;
47807;47807;47807;
47808;47808;47808;
47809;47809;47809;
47810;47810;47810;
47811;47811;47811;
47812;47812;47812;
47813;47813;47813;
47814;47814;47814;
47815;47815;47815;
47816;47816;47816;
47817;47817;47817;
47818;47818;47818;
47819;47819;47819;
47820;47820;47820;
47821;47821;47821;
47822;47822;47822;
47823;47823;47823;
47824;47824;47824;
47825;47825;47825;
47826;47826;47826;
47827;47827;47827;
47828;47828;47828;
47829;47829;47829;
47830;47830;47830;
47831;47831;47831;
47832;47832;47832;
47833;47833;47833;
47834;47834;47834;
47835;47835;47835;
47836;47836;47836;
47837;47837;47837;
47838;47838;47838;
47839;47839;47839;
47840;47840;47840;
47841;47841;47841;
47842;47842;47842;
47843;47843;47843;
47844;47844;47844;
47845;47845;47845;
47846;47846;47846;
47847;47847;47847;
47848;47848;47848;
47849;47849;47849;
47850;47850;47850;
47851;47851;47851;
47852;47852;47852;
47853;47853;47853;
47854;47854;47854;
47855;47855;47855;
47856;47856;47856;
47857;47857;47857;
47858;47858;47858;
47859;47859;47859;
47860;47860;47860;
47861;47861;47861;
47862;47862;47862;
47863;47863;47863;
47864;47864;47864;
47865;47865;47865;
47866;47866;47866;
47867;47867;47867;
47868;47868;47868;
47869;47869;47869;
47870;47870;47870;
47871;47871;47871;
47872;47872;47872;
47873;47873;47873;
47874;47874;47874;
47875;47875;47875;
47876;47876;47876;
47877;47877;47877;
47878;47878;47878;
47879;47879;47879;
47880;47880;47880;
47881;47881;47881;
47882;47882;47882;
47883;47883;47883;
47884;47884;47884;
47885;47885;47885;
47886;47886;47886;
47887;47887;47887;
47888;47888;47888;
47889;47889;47889;
47890;47890;47890;
47891;47891;47891;
47892;47892;47892;
47893;47893;47893;
47894;47894;47894;
47895;47895;47895;
47896;47896;47896;
47897;47897;47897;
47898;47898;47898;
47899;47899;47899;
47900;47900;47900;
47901;47901;47901;
47902;47902;47902;
47903;47903;47903;
47904;47904;47904;
47905;47905;47905;
47906;47906;47906;
47907;47907;47907;
47908;47908;47908;
47909;47909;47909;
47910;47910;47910;
47911;47911;47911;
47912;47912;47912;
47913;47913;47913;
47914;47914;47914;
47915;47915;47915;
47916;47916;47916;
47917;47917;47917;
47918;47918;47918;
47919;47919;47919;
47920;47920;47920;
47921;47921;47921;
47922;47922;47922;
47923;47923;47923;
47924;47924;47924;
47925;47925;47925;
47926;47926;47926;
47927;47927;47927;
47928;47928;47928;
47929;47929;47929;
47930;47930;47930;
47931;47931;47931;
47932;47932;47932;
47933;47933;47933;
47934;47934;47934;
47935;47935;47935;
47936;47936;47936;
47937;47937;47937;
47938;47938;47938;
47939;47939;47939;
47940;47940;47940;
47941;47941;47941;
47942;47942;47942;
47943;47943;47943;
47944;47944;47944;
47945;47945;47945;
47946;47946;47946;
47947;47947;47947;
47948;47948;47948;
47949;47949;47949;
47950;47950;47950;
47951;47951;47951;
47952;47952;47952;
47953;47953;47953;
47954;47954;47954;
47955;47955;47955;
47956;47956;47956;
47957;47957;47957;
47958;47958;47958;
47959;47959;47959;
47960;47960;47960;
47961;47961;47961;
47962;47962;47962;
47963;47963;47963;
47964;47964;47964;
47965;47965;47965;
47966;47966;47966;
47967;47967;47967;
47968;47968;47968;
47969;47969;47969;
47970;47970;47970;
47971;47971;47971;
47972;47972;47972;
47973;47973;47973;
47974;47974;47974;
47975;47975;47975;
47976;47976;47976;
47977;47977;47977;
47978;47978;47978;
47979;47979;47979;
47980;47980;47980;
47981;47981;47981;
47982;47982;47982;
47983;47983;47983;
47984;47984;47984;
47985;47985;47985;
47986;47986;47986;
47987;47987;47987;
47988;47988;47988;
47989;47989;47989;
47990;47990;47990;
47991;47991;47991;
47992;47992;47992;
47993;47993;47993;
47994;47994;47994;
47995;47995;47995;
47996;47996;47996;
47997;47997;47997;
47998;47998;47998;
47999;47999;47999;
48000;48000;48000;
48001;48001;48001;
48002;48002;48002;
48003;48003;48003;
48004;48004;48004;
48005;48005;48005;
48006;48006;48006;
48007;48007;48007;
48008;48008;48008;
48009;48009;48009;
48010;48010;48010;
48011;48011;48011;
48012;48012;48012;
48013;48013;48013;
48014;48014;48014;
48015;48015;48015;
48016;48016;48016;
48017;48017;48017;
48018;48018;48018;
48019;48019;48019;
48020;48020;48020;
48021;48021;48021;
48022;48022;48022;
48023;48023;48023;
48024;48024;48024;
48025;48025;48025;
48026;48026;48026;
48027;48027;48027;
48028;48028;48028;
48029;48029;48029;
48030;48030;48030;
48031;48031;48031;
48032;48032;48032;
48033;48033;48033;
48034;48034;48034;
48035;48035;48035;
48036;48036;48036;
48037;48037;48037;
48038;48038;48038;
48039;48039;48039;
48040;48040;48040;
48041;48041;48041;
48042;48042;48042;
48043;48043;48043;
48044;48044;48044;
48045;48045;48045;
48046;48046;48046;
48047;48047;48047;
48048;48048;48048;
48049;48049;48049;
48050;48050;48050;
48051;48051;48051;
48052;48052;48052;
48053;48053;48053;
48054;48054;48054;
48055;48055;48055;
48056;48056;48056;
48057;48057;48057;
48058;48058;48058;
48059;48059;48059;
48060;48060;48060;
48061;48061;48061;
48062;48062;48062;
48063;48063;48063;
48064;48064;48064;
48065;48065;48065;
48066;48066;48066;
48067;48067;48067;
48068;48068;48068;
48069;48069;48069;
48070;48070;48070;
48071;48071;48071;
48072;48072;48072;
48073;48073;48073;
48074;48074;48074;
48075;48075;48075;
48076;48076;48076;
48077;48077;48077;
48078;48078;48078;
48079;48079;48079;
48080;48080;48080;
48081;48081;48081;
48082;48082;48082;
48083;48083;48083;
48084;48084;48084;
48085;48085;48085;
48086;48086;48086;
48087;48087;48087;
48088;48088;48088;
48089;48089;48089;
48090;48090;48090;
48091;48091;48091;
48092;48092;48092;
48093;48093;48093;
48094;48094;48094;
48095;48095;48095;
48096;48096;48096;
48097;48097;48097;
48098;48098;48098;
48099;48099;48099;
48100;48100;48100;
48101;48101;48101;
48102;48102;48102;
48103;48103;48103;
48104;48104;48104;
48105;48105;48105;
48106;48106;48106;
48107;48107;48107;
48108;48108;48108;
48109;48109;48109;
48110;48110;48110;
48111;48111;48111;
48112;48112;48112;
48113;48113;48113;
48114;48114;48114;
48115;48115;48115;
48116;48116;48116;
48117;48117;48117;
48118;48118;48118;
48119;48119;48119;
48120;48120;48120;
48121;48121;48121;
48122;48122;48122;
48123;48123;48123;
48124;48124;48124;
48125;48125;48125;
48126;48126;48126;
48127;48127;48127;
48128;48128;48128;
48129;48129;48129;
48130;48130;48130;
48131;48131;48131;
48132;48132;48132;
48133;48133;48133;
48134;48134;48134;
48135;48135;48135;
48136;48136;48136;
48137;48137;48137;
48138;48138;48138;
48139;48139;48139;
48140;48140;48140;
48141;48141;48141;
48142;48142;48142;
48143;48143;48143;
48144;48144;48144;
48145;48145;48145;
48146;48146;48146;
48147;48147;48147;
48148;48148;48148;
48149;48149;48149;
48150;48150;48150;
48151;48151;48151;
48152;48152;48152;
48153;48153;48153;
48154;48154;48154;
48155;48155;48155;
48156;48156;48156;
48157;48157;48157;
48158;48158;48158;
48159;48159;48159;
48160;48160;48160;
48161;48161;48161;
48162;48162;48162;
48163;48163;48163;
48164;48164;48164;
48165;48165;48165;
48166;48166;48166;
48167;48167;48167;
48168;48168;48168;
48169;48169;48169;
48170;48170;48170;
48171;48171;48171;
48172;48172;48172;
48173;48173;48173;
48174;48174;48174;
48175;48175;48175;
48176;48176;48176;
48177;48177;48177;
48178;48178;48178;
48179;48179;48179;
48180;48180;48180;
48181;48181;48181;
48182;48182;48182;
48183;48183;48183;
48184;48184;48184;
48185;48185;48185;
48186;48186;48186;
48187;48187;48187;
48188;48188;48188;
48189;48189;48189;
48190;48190;48190;
48191;48191;48191;
48192;48192;48192;
48193;48193;48193;
48194;48194;48194;
48195;48195;48195;
48196;48196;48196;
48197;48197;48197;
48198;48198;48198;
48199;48199;48199;
48200;48200;48200;
48201;48201;48201;
48202;48202;48202;
48203;48203;48203;
48204;48204;48204;
48205;48205;48205;
48206;48206;48206;
48207;48207;48207;
48208;48208;48208;
48209;48209;48209;
48210;48210;48210;
48211;48211;48211;
48212;48212;48212;
48213;48213;48213;
48214;48214;48214;
48215;48215;48215;
48216;48216;48216;
48217;48217;48217;
48218;48218;48218;
48219;48219;48219;
48220;48220;48220;
48221;48221;48221;
48222;48222;48222;
48223;48223;48223;
48224;48224;48224;
48225;48225;48225;
48226;48226;48226;
48227;48227;48227;
48228;48228;48228;
48229;48229;48229;
48230;48230;48230;
48231;48231;48231;
48232;48232;48232;
48233;48233;48233;
48234;48234;48234;
48235;48235;48235;
48236;48236;48236;
48237;48237;48237;
48238;48238;48238;
48239;48239;48239;
48240;48240;48240;
48241;48241;48241;
48242;48242;48242;
48243;48243;48243;
48244;48244;48244;
48245;48245;48245;
48246;48246;48246;
48247;48247;48247;
48248;48248;48248;
48249;48249;48249;
48250;48250;48250;
48251;48251;48251;
48252;48252;48252;
48253;48253;48253;
48254;48254;48254;
48255;48255;48255;
48256;48256;48256;
48257;48257;48257;
48258;48258;48258;
48259;48259;48259;
48260;48260;48260;
48261;48261;48261;
48262;48262;48262;
48263;48263;48263;
48264;48264;48264;
48265;48265;48265;
48266;48266;48266;
48267;48267;48267;
48268;48268;48268;
48269;48269;48269;
48270;48270;48270;
48271;48271;48271;
48272;48272;48272;
48273;48273;48273;
48274;48274;48274;
48275;48275;48275;
48276;48276;48276;
48277;48277;48277;
48278;48278;48278;
48279;48279;48279;
48280;48280;48280;
48281;48281;48281;
48282;48282;48282;
48283;48283;48283;
48284;48284;48284;
48285;48285;48285;
48286;48286;48286;
48287;48287;48287;
48288;48288;48288;
48289;48289;48289;
48290;48290;48290;
48291;48291;48291;
48292;48292;48292;
48293;48293;48293;
48294;48294;48294;
48295;48295;48295;
48296;48296;48296;
48297;48297;48297;
48298;48298;48298;
48299;48299;48299;
48300;48300;48300;
48301;48301;48301;
48302;48302;48302;
48303;48303;48303;
48304;48304;48304;
48305;48305;48305;
48306;48306;48306;
48307;48307;48307;
48308;48308;48308;
48309;48309;48309;
48310;48310;48310;
48311;48311;48311;
48312;48312;48312;
48313;48313;48313;
48314;48314;48314;
48315;48315;48315;
48316;48316;48316;
48317;48317;48317;
48318;48318;48318;
48319;48319;48319;
48320;48320;48320;
48321;48321;48321;
48322;48322;48322;
48323;48323;48323;
48324;48324;48324;
48325;48325;48325;
48326;48326;48326;
48327;48327;48327;
48328;48328;48328;
48329;48329;48329;
48330;48330;48330;
48331;48331;48331;
48332;48332;48332;
48333;48333;48333;
48334;48334;48334;
48335;48335;48335;
48336;48336;48336;
48337;48337;48337;
48338;48338;48338;
48339;48339;48339;
48340;48340;48340;
48341;48341;48341;
48342;48342;48342;
48343;48343;48343;
48344;48344;48344;
48345;48345;48345;
48346;48346;48346;
48347;48347;48347;
48348;48348;48348;
48349;48349;48349;
48350;48350;48350;
48351;48351;48351;
48352;48352;48352;
48353;48353;48353;
48354;48354;48354;
48355;48355;48355;
48356;48356;48356;
48357;48357;48357;
48358;48358;48358;
48359;48359;48359;
48360;48360;48360;
48361;48361;48361;
48362;48362;48362;
48363;48363;48363;
48364;48364;48364;
48365;48365;48365;
48366;48366;48366;
48367;48367;48367;
48368;48368;48368;
48369;48369;48369;
48370;48370;48370;
48371;48371;48371;
48372;48372;48372;
48373;48373;48373;
48374;48374;48374;
48375;48375;48375;
48376;48376;48376;
48377;48377;48377;
48378;48378;48378;
48379;48379;48379;
48380;48380;48380;
48381;48381;48381;
48382;48382;48382;
48383;48383;48383;
48384;48384;48384;
48385;48385;48385;
48386;48386;48386;
48387;48387;48387;
48388;48388;48388;
48389;48389;48389;
48390;48390;48390;
48391;48391;48391;
48392;48392;48392;
48393;48393;48393;
48394;48394;48394;
48395;48395;48395;
48396;48396;48396;
48397;48397;48397;
48398;48398;48398;
48399;48399;48399;
48400;48400;48400;
48401;48401;48401;
48402;48402;48402;
48403;48403;48403;
48404;48404;48404;
48405;48405;48405;
48406;48406;48406;
48407;48407;48407;
48408;48408;48408;
48409;48409;48409;
48410;48410;48410;
48411;48411;48411;
48412;48412;48412;
48413;48413;48413;
48414;48414;48414;
48415;48415;48415;
48416;48416;48416;
48417;48417;48417;
48418;48418;48418;
48419;48419;48419;
48420;48420;48420;
48421;48421;48421;
48422;48422;48422;
48423;48423;48423;
48424;48424;48424;
48425;48425;48425;
48426;48426;48426;
48427;48427;48427;
48428;48428;48428;
48429;48429;48429;
48430;48430;48430;
48431;48431;48431;
48432;48432;48432;
48433;48433;48433;
48434;48434;48434;
48435;48435;48435;
48436;48436;48436;
48437;48437;48437;
48438;48438;48438;
48439;48439;48439;
48440;48440;48440;
48441;48441;48441;
48442;48442;48442;
48443;48443;48443;
48444;48444;48444;
48445;48445;48445;
48446;48446;48446;
48447;48447;48447;
48448;48448;48448;
48449;48449;48449;
48450;48450;48450;
48451;48451;48451;
48452;48452;48452;
48453;48453;48453;
48454;48454;48454;
48455;48455;48455;
48456;48456;48456;
48457;48457;48457;
48458;48458;48458;
48459;48459;48459;
48460;48460;48460;
48461;48461;48461;
48462;48462;48462;
48463;48463;48463;
48464;48464;48464;
48465;48465;48465;
48466;48466;48466;
48467;48467;48467;
48468;48468;48468;
48469;48469;48469;
48470;48470;48470;
48471;48471;48471;
48472;48472;48472;
48473;48473;48473;
48474;48474;48474;
48475;48475;48475;
48476;48476;48476;
48477;48477;48477;
48478;48478;48478;
48479;48479;48479;
48480;48480;48480;
48481;48481;48481;
48482;48482;48482;
48483;48483;48483;
48484;48484;48484;
48485;48485;48485;
48486;48486;48486;
48487;48487;48487;
48488;48488;48488;
48489;48489;48489;
48490;48490;48490;
48491;48491;48491;
48492;48492;48492;
48493;48493;48493;
48494;48494;48494;
48495;48495;48495;
48496;48496;48496;
48497;48497;48497;
48498;48498;48498;
48499;48499;48499;
48500;48500;48500;
48501;48501;48501;
48502;48502;48502;
48503;48503;48503;
48504;48504;48504;
48505;48505;48505;
48506;48506;48506;
48507;48507;48507;
48508;48508;48508;
48509;48509;48509;
48510;48510;48510;
48511;48511;48511;
48512;48512;48512;
48513;48513;48513;
48514;48514;48514;
48515;48515;48515;
48516;48516;48516;
48517;48517;48517;
48518;48518;48518;
48519;48519;48519;
48520;48520;48520;
48521;48521;48521;
48522;48522;48522;
48523;48523;48523;
48524;48524;48524;
48525;48525;48525;
48526;48526;48526;
48527;48527;48527;
48528;48528;48528;
48529;48529;48529;
48530;48530;48530;
48531;48531;48531;
48532;48532;48532;
48533;48533;48533;
48534;48534;48534;
48535;48535;48535;
48536;48536;48536;
48537;48537;48537;
48538;48538;48538;
48539;48539;48539;
48540;48540;48540;
48541;48541;48541;
48542;48542;48542;
48543;48543;48543;
48544;48544;48544;
48545;48545;48545;
48546;48546;48546;
48547;48547;48547;
48548;48548;48548;
48549;48549;48549;
48550;48550;48550;
48551;48551;48551;
48552;48552;48552;
48553;48553;48553;
48554;48554;48554;
48555;48555;48555;
48556;48556;48556;
48557;48557;48557;
48558;48558;48558;
48559;48559;48559;
48560;48560;48560;
48561;48561;48561;
48562;48562;48562;
48563;48563;48563;
48564;48564;48564;
48565;48565;48565;
48566;48566;48566;
48567;48567;48567;
48568;48568;48568;
48569;48569;48569;
48570;48570;48570;
48571;48571;48571;
48572;48572;48572;
48573;48573;48573;
48574;48574;48574;
48575;48575;48575;
48576;48576;48576;
48577;48577;48577;
48578;48578;48578;
48579;48579;48579;
48580;48580;48580;
48581;48581;48581;
48582;48582;48582;
48583;48583;48583;
48584;48584;48584;
48585;48585;48585;
48586;48586;48586;
48587;48587;48587;
48588;48588;48588;
48589;48589;48589;
48590;48590;48590;
48591;48591;48591;
48592;48592;48592;
48593;48593;48593;
48594;48594;48594;
48595;48595;48595;
48596;48596;48596;
48597;48597;48597;
48598;48598;48598;
48599;48599;48599;
48600;48600;48600;
48601;48601;48601;
48602;48602;48602;
48603;48603;48603;
48604;48604;48604;
48605;48605;48605;
48606;48606;48606;
48607;48607;48607;
48608;48608;48608;
48609;48609;48609;
48610;48610;48610;
48611;48611;48611;
48612;48612;48612;
48613;48613;48613;
48614;48614;48614;
48615;48615;48615;
48616;48616;48616;
48617;48617;48617;
48618;48618;48618;
48619;48619;48619;
48620;48620;48620;
48621;48621;48621;
48622;48622;48622;
48623;48623;48623;
48624;48624;48624;
48625;48625;48625;
48626;48626;48626;
48627;48627;48627;
48628;48628;48628;
48629;48629;48629;
48630;48630;48630;
48631;48631;48631;
48632;48632;48632;
48633;48633;48633;
48634;48634;48634;
48635;48635;48635;
48636;48636;48636;
48637;48637;48637;
48638;48638;48638;
48639;48639;48639;
48640;48640;48640;
48641;48641;48641;
48642;48642;48642;
